	EMWt	FCSP3	HAtmCount	HAtmMWt	LASA	MaxAbsESI	MaxAbsPC	MaxESI	MaxPC	MinAbsESI	MinAbsPC	MinESI	MinPC	MMR	MWt	NHOHCount	NOCount	NAliCc	NAliHc	NAliR	NAroCc	NAroHc	NAroR	NHA	NHD	NHetAtm	NRE	NRB	NSCc	NSHc	NSR	NVE	RCount	TPSA	logp	nonstereo_aromatic_smiles	zinc_id	QED	SA_score
380747	415.1532062	0.25	31	394.281	179.3818139	6.495200827	0.489976153	6.495200827	0.230800673	0.044207766	0.230800673	-0.367021579	-0.489976153	113.516	415.449	0	7	0	3	3	2	1	3	7	0	7	0	4	0	0	0	156	6	65.41	4.451	CCOc1cccc2c1OC(N3C2CC(=N3)c4ccc5c(c4)OCO5)c6ccncc6	ZINC000227486440	0.627273079	3.376949187
248638	290.0878269	0.333333333	20	277.137	112.3346643	12.4537154	0.415985518	12.4537154	0.415985518	0.130114953	0.39158365	-4.532423713	-0.39158365	64.7642	290.241	3	5	0	0	0	1	0	1	3	3	8	0	3	0	0	0	110	1	78.43	1.141	CC(CNC(=O)C(=O)Nc1cccc(c1)C(F)(F)F)O	ZINC000002994027	0.730474331	2.456533235
623996	172.0039551	0.166666667	11	167.531	67.97223516	10.1713618	0.288567784	10.1713618	0.288567784	0.082777778	0.258259883	-0.529444444	-0.258259883	40.6384	172.571	0	4	0	0	0	0	1	1	3	0	5	0	1	0	0	0	58	1	56.03	1.952	Cc1c(cc(cn1)[N+](=O)[O-])Cl	ZINC000071256142	0.480660044	2.335743572
510800	417.1180836	0.45	28	394.372	172.2181668	13.18069957	0.496687377	13.18069957	0.272213197	0.061412457	0.272213197	-0.061412457	-0.496687377	111.969	417.556	0	6	0	2	2	1	1	2	7	0	8	0	5	0	1	1	148	4	64.43	2.994	COc1cccc(c1)n2c(=O)c3c(nc2SCC(=O)N4CCCCC4)CCS3	ZINC000004358891	0.550500819	2.500315237
361897	480.1869659	0.318181818	35	456.293	198.7548548	12.65655565	0.481229256	12.65655565	0.325721201	0.026305571	0.325721201	-1.287616091	-0.481229256	125.5256	480.485	7	13	0	1	1	1	2	3	10	5	13	0	8	0	0	0	182	4	210.54	0.585	c1cc2c(cc1C(=O)NC(CCC(=O)O)C(=O)O)CCCN2Cc3cnc4c(n3)c(nc(n4)N)N	ZINC000016979358	0.299627641	3.198650886
582430	370.0371904	0.0	26	360.266	150.2081827	11.22156837	0.493152709	11.22156837	0.289716827	0.084079743	0.289716827	-0.712065854	-0.493152709	93.0066	370.346	1	9	0	0	0	2	1	3	8	1	10	0	5	0	0	0	130	3	132.29	3.817	c1ccc(cc1)c2cc(nc(n2)Sc3ccc(cc3[N+](=O)[O-])[N+](=O)[O-])O	ZINC000018169398	0.407039374	2.430749194
112088	757.9444535	0.259259259	38	734.18	249.8540431	13.8743379	0.480162468	13.8743379	0.343647359	0.247142359	0.343647359	-0.673536959	-0.480162468	160.845	758.372	0	8	0	1	1	2	1	3	9	0	11	0	8	0	0	0	198	4	96.19	3.949	CCC1=C(C(n2c(=O)c(=Cc3cc(cc(c3OCC(=O)OCC)I)I)sc2=N1)c4ccccc4)C(=O)OC	ZINC000409044677	0.255461874	3.44482075
623449	373.04596	0.571428571	21	354.144	135.4327473	11.98465569	0.335058813	11.98465569	0.320121199	0.089261976	0.320121199	-0.780227892	-0.335058813	88.8188	374.304	2	5	1	0	1	0	1	1	3	2	7	0	4	1	0	1	116	2	71.09	3.045	CCS(=O)C1CCCC(C1)NC(=O)Nc2cccc(n2)Br	ZINC000222325021	0.796200515	3.744489658
994433	450.1249428	0.208333333	32	428.34	185.9726947	12.93135892	0.453593026	12.93135892	0.261416347	0.006352907	0.261416347	-3.894880774	-0.453593026	119.4027	450.516	2	7	1	1	2	3	0	3	5	2	8	0	5	0	0	0	164	5	93.73	4.024	c1ccc2c(c1)CCCC2NC(=O)c3cccc(c3)S(=O)(=O)Nc4ccc5c(c4)OCO5	ZINC000009672296	0.612354854	2.647135781
679976	439.1678107	0.409090909	31	414.341	184.1357505	12.10412809	0.377773867	12.10412809	0.258697535	0.19357267	0.258697535	-0.399050961	-0.377773867	119.3769	439.541	2	8	0	2	2	1	2	3	8	1	9	0	5	0	2	2	162	5	93.81	2.2	c1ccc2c(c1)c(c(s2)C(=O)N)C3CN(CCO3)Cc4cnc(nc4)N5CCOCC5	ZINC000019697872	0.651315471	3.206110071
331597	413.1440944	0.380952381	28	389.786	175.1376783	6.397703873	0.284304981	6.397703873	0.203591537	0.676667454	0.203591537	0.676667454	-0.284304981	115.337	413.978	0	5	0	1	1	1	2	3	6	0	7	0	4	0	1	1	146	4	38.88	5.117	Cc1c(cccc1Cl)n2c(nn(c2=S)CN3CCC(CC3)C)c4ccncc4	ZINC000013072872	0.556464117	2.544979852
335127	332.2715304	0.590909091	24	296.24	148.9196906	10.57421525	0.465877486	10.57421525	0.302122869	0.187291878	0.302122869	-0.187291878	-0.465877486	105.037	332.528	0	2	0	0	0	0	0	0	2	0	2	0	15	0	0	0	136	0	26.3	6.695	CCCCCC=CCC=CCC=CCC=CCCCCOC(=O)C	ZINC000006397027	0.18947612	2.79954451
488349	342.1215717	0.166666667	25	324.207	144.4895311	11.9442288	0.494579263	11.9442288	0.337341785	0.152411265	0.337341785	-0.795665819	-0.494579263	91.2519	342.351	2	7	0	0	0	2	0	2	5	2	7	0	5	0	0	0	130	2	93.73	1.737	COc1ccccc1NC(=O)C(=O)NCc2ccc(cc2)C(=O)OC	ZINC000004868147	0.637542039	1.743249478
232487	362.1145681	0.352941176	25	343.665	150.0589881	12.93784817	0.495922489	12.93784817	0.257854241	0.244865835	0.257854241	-0.543339002	-0.495922489	93.9002	362.817	1	7	0	1	1	1	1	2	5	1	8	0	4	0	1	1	132	3	76.46	2.325	Cn1ccc(n1)NC(=O)C2CCCN2C(=O)c3cc(ccc3OC)Cl	ZINC000025076761	0.905166931	2.626732988
530568	411.0139912	0.235294118	24	394.161	149.6571209	12.69983387	0.480040077	12.69983387	0.321854978	0.079715031	0.321854978	-3.889423068	-0.480040077	95.3976	412.305	1	5	0	0	0	2	0	2	3	1	7	0	6	0	0	0	128	2	74.68	3.074	Cc1ccc(cc1)S(=O)(=O)N(C)C(Cc2cccc(c2)Br)C(=O)O	ZINC000260679619	0.791618847	2.560108183
824446	346.1780239	0.6	25	320.215	148.1926103	12.64633913	0.492815411	12.64633913	0.33805905	0.022911283	0.33805905	-0.439107819	-0.492815411	92.7355	346.423	0	5	2	0	2	1	0	1	5	0	5	0	4	2	0	2	136	3	61.83	3.992	CC(=O)Oc1ccc(cc1OC)C(=O)OC2CC3CCC2(C3(C)C)C	ZINC000143028374	0.609177029	3.945943142
240403	465.1291706	0.3	32	446.715	186.2033551	13.0432666	0.417418428	13.0432666	0.417418428	0.032920103	0.352888769	-4.60249441	-0.352888769	113.1497	465.867	1	8	0	1	1	1	2	3	6	1	12	0	3	0	1	1	168	4	79.18	3.997	Cc1nc(cc(n1)N2CCN(CC2)C(=O)Nc3ccc(c(c3)C(F)(F)F)Cl)n4ccnc4	ZINC000067604769	0.632284387	2.60653405
818041	372.1473925	0.260869565	28	352.264	162.7999977	13.35509432	0.352880852	13.35509432	0.239836683	0.088417423	0.239836683	-0.660084089	-0.352880852	106.864	372.424	0	5	0	3	3	2	0	2	4	0	5	0	2	0	2	2	140	5	57.69	2.974	Cc1ccc(cc1)N2C(=O)C3C4C=Cc5ccccc5N4C(C3C2=O)C(=O)C	ZINC000102688130	0.760799518	3.550000482
970126	382.1504272	0.315789474	27	361.214	155.2380067	12.59452099	0.496682858	12.59452099	0.41590985	0.056930863	0.41590985	-4.360997927	-0.496682858	95.9537	382.382	1	5	0	0	0	2	0	2	4	1	8	0	7	0	0	0	146	2	50.8	3.793	CN(Cc1ccc(cc1)C(F)(F)F)CC(=O)Nc2cc(ccc2OC)OC	ZINC000008092428	0.791661656	1.943507667
452063	384.1485354	0.238095238	28	363.239	161.2649377	13.22229458	0.492846098	13.22229458	0.259634107	0.222742307	0.259634107	-0.382951144	-0.492846098	106.1195	384.407	0	6	0	0	0	2	1	3	5	0	7	0	5	0	0	0	146	3	60.77	3.454	CCn1cc(c2cc(c(cc2c1=O)OC)OC)C(=O)N(C)c3ccc(cc3)F	ZINC000004563363	0.676025176	2.298148604
116250	362.1841719	0.578947368	26	336.218	152.8180526	12.37740056	0.485870112	12.37740056	0.239473509	0.013172362	0.239473509	-0.287283426	-0.485870112	94.5785	362.426	2	7	0	2	2	1	0	1	5	2	7	0	6	0	2	2	142	3	88.1	0.844	c1cc(ccc1CO)OC2COCCC2NC(=O)CN3CCCCC3=O	ZINC000223018040	0.783115602	3.151122919
954951	189.1265975	0.454545455	14	174.142	84.2800573	4.511430933	0.373151635	4.511430933	0.125158439	0.907555036	0.125158439	0.907555036	-0.373151635	59.0387	189.262	1	3	0	1	1	0	1	1	3	1	3	0	2	0	0	0	74	2	37.28	2.096	CNc1ccc(cn1)C2=NCCCC2	ZINC000072212487	0.773149003	2.562835558
514717	297.1364935	0.222222222	22	278.202	129.6646016	12.14384716	0.480872107	12.14384716	0.264645022	0.03952282	0.264645022	-0.66414777	-0.480872107	86.3452	297.354	1	4	0	0	0	2	0	2	3	1	4	0	5	0	0	0	114	2	55.4	3.604	Cc1cccc(c1)NC(=O)C(C)Oc2cccc(c2)C(=O)C	ZINC000014085687	0.857811792	2.142532103
810457	285.0848518	0.5	20	270.132	113.8779921	10.51557621	0.461980062	10.51557621	0.269195247	0.091401854	0.269195247	-1.420007454	-0.461980062	66.0798	285.252	3	8	0	1	1	1	0	1	7	3	8	0	3	0	1	1	110	2	122.29	-0.199	CC1C(C(C(C(O1)Oc2ccc(cc2)[N+](=O)[O-])O)O)O	ZINC000002545107	0.518913782	3.374181629
183472	288.1473925	0.5	21	268.187	124.0254187	12.48277967	0.447133406	12.48277967	0.409830314	0.022042968	0.409830314	-0.248492971	-0.447133406	78.042	288.347	0	5	0	2	2	1	0	1	3	0	5	0	2	0	2	2	112	3	49.85	1.509	Cc1ccc(c(c1)CC(=O)N2CCN3C(C2)COC3=O)C	ZINC000371209956	0.828599783	2.807244214
571442	412.2838264	0.625	30	376.29	180.1265329	6.050325038	0.491921313	6.050325038	0.12337697	0.29580561	0.12337697	0.29580561	-0.491921313	118.5367	412.578	1	6	0	2	2	1	1	2	5	1	6	0	7	0	1	1	164	4	53.62	3.756	CCCCc1[nH]cc(n1)CN2CCOc3ccc(cc3C2)CN4CC(OC(C4)C)C	ZINC000012246420	0.750518393	3.594767123
658011	487.1464868	0.32	34	461.341	201.4109917	13.09002755	0.48996812	13.09002755	0.326000397	0.197934273	0.326000397	-0.625751636	-0.48996812	126.865	487.549	0	7	0	1	1	2	0	2	7	0	9	0	10	0	1	1	180	3	82.14	5.181	CCC(C)OC(=O)CN1C(=O)C(=Cc2ccc(c(c2)OCC)OCc3ccc(cc3)F)SC1=O	ZINC000409208399	0.337275696	2.836377767
161856	437.1409272	0.217391304	31	414.337	183.4912546	12.6636453	0.492865059	12.6636453	0.258432859	0.050542208	0.258432859	-0.532400966	-0.492865059	120.7827	437.521	3	7	0	0	0	2	1	3	6	3	8	0	8	0	0	0	160	3	112.15	3.778	CCC(C(=O)Nc1ccc(cc1)C(=O)C)Sc2[nH]c(=O)c(c(n2)O)Cc3ccccc3	ZINC000010076980	0.280886295	2.832683167
627060	597.2064199	0.35483871	41	561.877	246.8541689	14.14736234	0.496756759	14.14736234	0.264292599	0.003626646	0.264292599	-4.147664903	-0.496756759	160.4475	598.165	1	8	1	0	1	3	0	3	5	1	10	0	12	1	0	1	218	4	96.02	5.41	CCC(C(=O)NC1CCCC1)N(Cc2cccc(c2)OC)C(=O)CN(c3ccccc3)S(=O)(=O)c4ccc(cc4)Cl	ZINC000224547052	0.301139279	2.985456712
382001	240.0124116	0.1	15	231.643	96.47015284	5.919309177	0.496051449	5.919309177	0.180060865	0.534285714	0.180060865	0.534285714	-0.496051449	63.5244	240.715	2	3	0	0	0	1	1	2	4	1	5	0	2	0	0	0	78	2	48.14	3.054	COc1ccc(cc1c2csc(n2)N)Cl	ZINC000002568473	0.877808755	1.9964518
946925	313.1248832	0.411764706	22	294.274	133.8696461	12.72248536	0.350300453	12.72248536	0.237409451	0.060986867	0.237409451	-0.060986867	-0.350300453	87.8237	313.426	1	4	0	2	2	1	1	2	4	1	5	0	2	0	0	0	114	4	46.92	2.345	c1ccc2c(c1)CCSC2C(=O)NC3CCc4nccn4C3	ZINC000072298533	0.925578738	3.731566041
470265	521.9918758	0.238095238	31	504.278	197.228402	12.50156246	0.489966677	12.50156246	0.268946151	0.027166546	0.268946151	-0.442485717	-0.489966677	128.2924	523.43	0	7	0	1	1	2	0	2	7	0	10	0	8	0	1	1	162	3	81.91	5.556	CCN1C(=O)C(=Cc2cc(c(cc2Br)OCc3ccc(cc3)[N+](=O)[O-])OCC)SC1=S	ZINC000409369570	0.19409372	2.482684741
912648	489.1028275	0.136363636	33	466.391	192.2415942	12.62092803	0.483772404	12.62092803	0.261804686	0.066693014	0.261804686	-3.81420837	-0.483772404	123.5604	489.575	4	9	0	0	0	3	0	3	6	3	11	0	9	0	0	0	174	3	144.66	2.391	CC(c1ccccc1)NS(=O)(=O)c2ccc(cc2)OCC(=O)Nc3ccc(cc3)S(=O)(=O)N	ZINC000409162690	0.420853685	2.45239328
970197	253.1902604	0.833333333	18	230.166	108.5035407	5.363870957	0.378792721	5.363870957	0.096650252	0.504727891	0.096650252	0.504727891	-0.378792721	69.191	253.35	0	6	0	1	1	0	1	1	6	0	6	0	5	0	1	1	102	2	46.42	-0.032	CC(CN1CCOCC1)N(C)Cc2cn(nn2)C	ZINC000434700464	0.737137838	3.115287728
282221	316.1874814	0.866666667	22	293.187	128.0373381	13.05430533	0.398318206	13.05430533	0.398318206	0.093904059	0.313382617	-4.225010877	-0.313382617	76.3817	316.371	1	4	1	1	2	0	1	1	4	1	7	0	3	1	0	1	124	3	42.74	3.53	C1CCCC(CC1)NCc2nnc3n2CCCC3C(F)(F)F	ZINC000089818913	0.867585938	3.193949505
784449	396.0989181	0.1	28	379.698	165.3006664	12.65520776	0.365599349	12.65520776	0.279712376	0.250992798	0.279712376	-0.650334695	-0.365599349	107.2311	396.834	3	7	0	0	0	2	1	3	5	2	8	0	4	0	0	0	142	3	107.08	2.854	Cc1cc(ccc1NC(=O)c2c(=O)cc(n(n2)c3ccc(cc3)Cl)C)C(=O)N	ZINC000040088572	0.706459238	2.119865886
285704	512.3038931	0.393939394	38	472.374	226.7601774	13.88532274	0.496756759	13.88532274	0.242881445	0.020259091	0.242881445	-0.600883934	-0.496756759	151.9937	512.694	1	5	1	0	1	3	0	3	3	1	5	0	11	1	0	1	200	4	58.64	6.025	Cc1ccc(cc1)CCC(=O)N(Cc2cccc(c2)OC)C(Cc3ccccc3)C(=O)NC4CCCCC4	ZINC000222540391	0.341526369	2.735094003
776617	471.255563	0.538461538	33	434.371	201.4682222	13.54912765	0.491082429	13.54912765	0.318011566	0.041613481	0.318011566	-0.368096937	-0.491082429	133.8947	471.667	1	6	0	1	1	1	1	2	4	1	7	0	7	0	0	0	180	3	61.88	5.17	CCC(C)N(CC(=O)N1CCc2c(ccs2)C1COc3ccc(cc3)C)C(=O)NC(C)(C)C	ZINC000036122814	0.605973894	3.364170221
812062	485.1984421	0.44	34	454.358	200.4879774	13.22364325	0.495335154	13.22364325	0.246331527	0.039996206	0.246331527	-3.742680808	-0.495335154	128.9365	485.606	1	8	0	2	2	2	0	2	5	1	9	0	7	0	2	2	182	4	96.02	3.165	Cc1ccc(cc1)CN2CC(CC2=O)C(=O)Nc3ccc(c(c3)S(=O)(=O)N4CCCCC4)OC	ZINC000009492968	0.649981641	2.658181759
179541	178.0629942	0.3	13	168.107	75.95464151	11.33453704	0.507041795	11.33453704	0.341974063	0.008703704	0.341974063	-0.424212963	-0.507041795	46.6883	178.187	1	3	0	1	1	1	0	1	3	1	3	0	0	0	0	0	68	2	46.53	1.494	CC1Cc2cccc(c2C(=O)O1)O	ZINC000000391163	0.612095208	2.692354359
756638	504.1089961	0.153846154	35	483.444	208.4044617	13.52568716	0.325108085	13.52568716	0.272052609	0.078438576	0.272052609	-0.344475465	-0.325108085	139.9527	504.612	1	6	0	0	0	2	3	5	7	1	9	0	6	0	0	0	176	5	76.88	5.541	Cc1ccc(c(c1)NC(=O)CSc2nc3c4cccnc4sc3c(=O)n2Cc5ccc(cc5)F)C	ZINC000045923057	0.242676244	2.428351601
972798	324.1698593	0.411764706	24	304.228	139.2293668	12.78648243	0.305054717	12.78648243	0.257236903	0.174716553	0.257236903	-0.174716553	-0.305054717	91.0492	324.388	1	7	1	0	1	0	3	3	6	1	7	0	4	1	0	1	124	4	77.63	2.875	CC(C)n1ccc(n1)NC(=O)c2cc(nc3c2cnn3C)C4CC4	ZINC000036616299	0.800256592	2.621862655
727943	421.1750042	0.272727273	31	398.273	178.3134597	12.69984127	0.496765883	12.69984127	0.296796236	0.091475814	0.296796236	-0.810779036	-0.496765883	116.2172	421.457	3	9	0	1	1	2	1	3	5	3	9	0	7	0	0	0	160	4	119.91	2.858	CC(c1[nH]c2ccccc2n1)NC(=O)CCC3C(=O)N(C(=N3)O)c4ccc(cc4)OC	ZINC000252478923	0.541838369	3.364294322
151925	301.0377251	0.727272727	18	286.342	119.9518651	12.09568405	0.341393991	12.09568405	0.232539626	0.235823413	0.232539626	0.235823413	-0.341393991	75.366	301.462	0	4	1	1	2	0	1	1	6	1	7	0	3	1	1	2	98	3	46.09	2.322	C1CC2(C1)CCN(C2)C(=O)CSc3nnc(s3)S	ZINC000158809786	0.687343411	3.42219723
393161	442.0462943	0.25	27	424.218	170.2583364	12.31929364	0.325364466	12.31929364	0.234351623	0.061399859	0.234351623	-0.141167567	-0.325364466	111.9797	443.37	1	5	0	1	1	2	1	3	5	1	7	0	4	0	0	0	138	4	59.81	4.73	CC1(Cc2ccccc2-c3n1c(nn3)SCC(=O)Nc4ccc(cc4)Br)C	ZINC000000882902	0.592738191	2.412636451
106042	434.2205574	0.384615385	32	404.296	187.7297961	12.60658042	0.49633288	12.60658042	0.33596216	0.060161977	0.33596216	-0.375928816	-0.49633288	124.9777	434.536	1	6	0	1	1	2	1	3	5	1	6	0	7	0	1	1	168	4	71.78	3.823	Cc1cc(=O)oc2c1cc(c(c2)OC)CCC(=O)NC3CCN(CC3)Cc4ccccc4	ZINC000062001484	0.572577681	2.272290839
288242	227.0364621	0.5	15	218.173	90.00180555	11.76861489	0.468976732	11.76861489	0.305846063	0.098842593	0.305846063	-0.377300642	-0.468976732	51.4955	227.245	0	6	0	1	1	0	1	1	7	0	7	0	2	0	0	0	80	2	74.08	0.203	COC(=O)CC1CSc2ncnn2C1=O	ZINC000022127007	0.67196587	3.666632893
537263	318.1480612	0.263157895	24	300.236	139.9342831	12.44823941	0.335628339	12.44823941	0.291161127	0.071586672	0.291161127	-0.071586672	-0.335628339	91.4895	318.38	0	5	0	1	1	1	2	3	4	0	5	0	3	0	1	1	120	4	58.98	2.73	c1ccc2c(c1)c(ccn2)CC3CCN(C3)C(=O)c4ncccn4	ZINC000257296375	0.744862356	2.776453751
552041	339.1582915	0.315789474	25	318.227	146.3681364	12.19764603	0.480911374	12.19764603	0.260545756	0.095897127	0.260545756	-0.593641188	-0.480911374	94.2027	339.395	1	6	0	1	1	1	1	2	4	1	6	0	6	0	1	1	130	3	71.53	2.292	CC(C(=O)NCc1ccnc(c1)N2CCCC2=O)Oc3ccccc3	ZINC000575605972	0.876433972	2.550933153
318966	409.9353395	0.0	25	403.227	161.9155858	12.64777745	0.287971974	12.64777745	0.287971974	0.037836249	0.267633651	-0.570831939	-0.267633651	105.2104	411.291	0	5	0	1	1	2	0	2	5	0	9	0	3	0	1	1	126	3	63.45	5.307	c1cc(ccc1N2C(=O)C(=Cc3ccc(c(c3)[N+](=O)[O-])Cl)SC2=S)Cl	ZINC000113833717	0.296609272	2.242410434
75678	387.1616627	0.4	27	362.305	160.218787	13.09373876	0.351685434	13.09373876	0.242862	0.111372932	0.242862	-3.605413614	-0.351685434	103.4825	387.505	1	6	0	1	1	1	1	2	4	1	7	0	5	0	1	1	144	3	79.37	2.416	Cc1ccc(c(c1)S(=O)(=O)N2CCCC(C2)C(=O)NCc3cccnc3)C	ZINC000225921577	0.854475374	2.527025187
458949	203.1521435	1.0	14	182.114	85.90839678	5.657326389	0.382297726	5.657326389	0.070376113	0.432662168	0.070376113	0.432662168	-0.382297726	54.5387	203.282	1	4	0	1	1	0	0	0	4	1	4	0	7	0	1	1	84	1	39.72	0.418	COCCOCCOC1CCNCC1	ZINC000042775898	0.608660461	2.344444563
350949	304.1687966	0.263157895	23	284.237	134.5341538	4.672928421	0.341978982	4.672928421	0.106736127	0.934326027	0.106736127	0.934326027	-0.341978982	93.6864	304.397	2	4	0	0	0	2	2	4	2	2	4	0	4	0	0	0	116	4	57.36	4.231	Cc1ccc2c(c1)[nH]c(n2)CCCc3[nH]c4ccc(cc4n3)C	ZINC000005446362	0.59248751	2.293469279
389875	375.1365105	0.529411765	26	354.286	155.3338433	12.94097978	0.480765469	12.94097978	0.231568754	0.04797997	0.231568754	-0.04797997	-0.480765469	96.525	375.454	0	8	0	3	3	0	2	2	8	0	9	0	5	0	3	3	138	5	80.68	1.578	COc1cc(nc(n1)N2CC3CCC(C2)N(C3=O)Cc4cscn4)OC	ZINC000095515271	0.784695043	4.283981887
721661	438.1936911	0.75	30	408.31	176.4093121	12.95878854	0.378204619	12.95878854	0.253986694	0.063270529	0.253986694	-3.354204343	-0.378204619	110.3285	438.55	1	9	0	3	3	0	1	1	6	1	10	0	5	0	2	2	166	4	112.67	1.1	CS(=O)(=O)N1CCc2c(nc([nH]c2=O)C3CCCCN3C(=O)CCC4CCCO4)C1	ZINC000019572877	0.736667316	3.60505767
541344	469.2740702	0.444444444	34	433.313	201.4788236	13.8004217	0.43883232	13.8004217	0.222236718	0.163093532	0.222236718	-0.607694066	-0.43883232	132.3978	469.601	1	6	0	0	0	2	1	3	6	1	7	0	13	0	0	0	184	3	59.75	5.407	CCCCOCC(CN(Cc1c(nn(c1Oc2cccc(c2)F)C)c3ccccc3)C(C)C)O	ZINC000036313819	0.339476987	3.072388009
855457	429.1026236	0.25	29	409.773	177.3275985	13.17208363	0.496765888	13.17208363	0.240014809	0.12507842	0.240014809	-0.444737681	-0.496765888	114.2224	429.933	2	7	0	1	1	2	1	3	7	2	9	0	5	0	0	0	150	4	81.07	3.9	CCc1nnc2n1NC(C(S2)C(=O)Nc3ccc(cc3)OC)c4ccc(cc4)Cl	ZINC000009198009	0.639786969	3.184112145
510479	380.1296115	0.352941176	27	362.207	153.2875144	12.58116791	0.492853118	12.58116791	0.387161543	0.106724301	0.387161543	-2.983547576	-0.492853118	90.7427	380.351	1	8	0	1	1	1	1	2	8	1	10	0	6	0	0	0	144	3	87.5	2.74	CCC1=C(C(n2c(ncn2)N1)c3ccc(c(c3)OC)OC(F)F)C(=O)OC	ZINC000001460570	0.771196292	3.36976811
174336	421.0530865	0.222222222	27	405.205	170.7947654	12.5595289	0.323749835	12.5595289	0.237234624	0.222517742	0.237234624	-0.449154069	-0.323749835	109.0387	422.341	1	6	0	0	0	2	1	3	6	1	9	0	5	0	0	0	140	3	72.7	4.705	Cc1cccc(c1C)n2c(nnn2)SC(C)C(=O)Nc3cc(ccc3Cl)Cl	ZINC000012805501	0.603508552	2.62644011
828622	340.0978555	0.210526316	24	323.674	144.5363689	12.47077049	0.483779637	12.47077049	0.260317527	0.000815854	0.260317527	0.000815854	-0.483779637	94.3667	340.81	1	4	0	1	1	2	1	3	2	1	5	0	3	0	0	0	122	4	45.33	3.785	c1ccc(cc1)OCC(=O)N2CCc3c(c4cc(ccc4[nH]3)Cl)C2	ZINC000020726938	0.788180953	2.087208628
135041	424.0534879	0.15	27	408.15	163.8871671	12.53439517	0.420642524	12.53439517	0.249392255	0.110945032	0.249392255	-0.110945032	-0.420642524	107.3797	425.286	1	6	0	0	0	2	2	4	5	1	7	0	5	0	0	0	136	4	72.95	4.655	CCc1nnc(o1)c2cn(c3c2cccc3)CC(=O)Nc4cccc(c4)Br	ZINC000035423032	0.50517662	2.261724187
461981	383.1303625	0.35	27	362.305	161.1095716	12.524058	0.493889315	12.524058	0.25519353	0.158548605	0.25519353	-0.158548605	-0.493889315	104.5042	383.473	1	6	1	0	1	1	2	3	6	1	7	0	6	1	0	1	140	4	77.25	5.025	CCOc1ccc(cc1)C(=O)Nc2cc(sc2C)c3nc(on3)C4CCC4	ZINC000035555111	0.646207942	2.33830778
534997	314.0629899	0.461538462	18	296.059	116.0183657	11.52472159	0.44383148	11.52472159	0.407421662	0.411435185	0.407421662	-0.485618294	-0.44383148	75.1071	315.211	3	4	0	0	0	1	0	1	3	2	5	0	3	0	0	0	100	1	64.35	2.933	CC(C)(C)OC(=O)NCc1ccc(cc1CN)Br	ZINC000090608757	0.901206039	2.109458695
911926	326.1185909	0.263157895	23	307.675	141.2783056	6.259114124	0.456032671	6.259114124	0.136370467	0.734568164	0.136370467	0.734568164	-0.456032671	94.909	326.827	0	3	0	2	2	2	0	2	3	0	4	0	1	0	1	1	118	4	15.71	4.191	CN1CCN(CC1)C2=Cc3ccccc3Oc4c2cc(cc4)Cl	ZINC000022309494	0.781153821	2.361995341
625771	325.1444713	0.647058824	22	301.644	136.8378397	6.337529765	0.489496526	6.337529765	0.179264926	0.653931458	0.179264926	0.653931458	-0.489496526	87.186	325.836	0	4	0	2	2	1	0	1	4	0	5	0	5	0	1	1	122	3	30.93	3.012	CN(CCc1cc2c(c(c1)Cl)OCCCO2)CC3CCOC3	ZINC000095987295	0.832428746	2.98777787
184116	227.9785916	0.333333333	12	220.001	79.2957249	9.556928382	0.493049261	9.556928382	0.125714655	0.359398148	0.125714655	-0.359398148	-0.493049261	49.2138	229.073	1	2	0	1	1	1	0	1	2	1	3	0	0	0	0	0	64	2	29.46	2.265	c1cc2c(cc1Br)OCCC2O	ZINC000087015841	0.738850371	2.787379926
477978	443.1878774	0.47826087	31	414.337	183.542763	13.06616623	0.486146146	13.06616623	0.240269068	0.019158977	0.240269068	-3.667108161	-0.486146146	119.5845	443.569	1	7	0	3	3	2	0	2	6	1	8	0	6	0	1	1	166	5	71.11	2.566	CN1CCc2c1ccc(c2)C(CNS(=O)(=O)c3ccc4c(c3)OCCO4)N5CCCC5	ZINC000008801009	0.740065752	2.938036005
251972	364.1398625	0.368421053	26	345.215	148.8340468	12.78431731	0.432857748	12.78431731	0.432857748	0.106535914	0.396085762	-4.493445311	-0.396085762	90.3883	364.367	1	4	0	1	1	1	1	2	3	1	7	0	3	0	1	1	138	3	53.43	3.612	c1cc(nc(c1)C(F)(F)F)c2ccc(cc2)C(=O)N3CCC(CC3)CO	ZINC000426398056	0.905244396	2.159419584
189464	414.2318711	0.416666667	30	383.273	177.7796234	13.29360391	0.483778893	13.29360391	0.260988313	0.186945127	0.260988313	-0.66352235	-0.483778893	115.5987	414.521	1	5	0	0	0	2	0	2	3	1	6	0	8	0	0	0	162	2	58.64	4.235	CCC(C(=O)NC(C)(C)C)N(Cc1ccc(cc1)F)C(=O)COc2ccc(cc2)C	ZINC000223445995	0.703097182	2.644763595
810633	271.1208434	0.25	20	254.18	117.513621	9.221999437	0.507966632	9.221999437	0.161361086	0.015754651	0.161361086	0.015754651	-0.507966632	76.1665	271.316	2	4	0	1	1	2	0	2	4	2	4	0	4	0	0	0	104	3	50.72	2.322	c1ccc2c(c1)OCC(O2)CNCc3ccc(cc3)O	ZINC000004812328	0.895759562	2.438374538
